scenario,controller,seed,RT,RT_norm,Overshoot,RI,NDR,ControlEffort,PerfMean,PerfStd,StabilityPost,Retention,AdaptSpeed,MemStability
reward_flip,arc_ultimate,2,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9948612835181745,0.0387098359523093,0.0,1.0,0.0,0.7743568694084664
reward_flip,arc_ultimate,3,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9950100964285316,0.03812622432336444,0.0,1.0,0.0,0.7710840261608416
reward_flip,arc_ultimate,4,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9950172455604864,0.03804741936992592,0.0,1.0,0.0,0.7677213772469542
reward_flip,arc_ultimate,5,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9948580775187533,0.038733915078433524,0.0,1.0,0.0,0.7694683150995512
reward_flip,arc_ultimate,6,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9949239074028823,0.038596791624188026,0.0,1.0,0.0,0.7715425166862937
reward_flip,arc_ultimate,7,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.994957818013735,0.03833242284620691,0.0,1.0,0.0,0.7692390114479476
reward_flip,arc_ultimate,8,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9950536056963223,0.037910019762290366,0.0,1.0,0.0,0.7631106770778123
reward_flip,arc_ultimate,9,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9950184687009666,0.0381213773087839,0.0,1.0,0.0,0.7695058952067613
reward_flip,arc_ultimate,10,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9948614708960702,0.038605726578189406,0.0,1.0,0.0,0.7697157026958186
reward_flip,arc_ultimate,11,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9948878319584015,0.03859261596100279,0.0,1.0,0.0,0.7687751624828993
reward_flip,arc_ultimate,12,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9949682029221976,0.0383839855798926,0.0,1.0,0.0,0.7671918489077394
reward_flip,arc_ultimate,13,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9949966018767663,0.038220469061612104,0.0,1.0,0.0,0.7711394661526526
reward_flip,arc_ultimate,14,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9949927322275143,0.038089407422195166,0.0,1.0,0.0,0.7697648863581874
reward_flip,arc_ultimate,15,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9947310153530944,0.03911858897304086,0.0,1.0,0.0,0.7691711519030666
reward_flip,arc_ultimate,16,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9949881986528364,0.038229173909239036,0.0,1.0,0.0,0.7684165500058989
reward_flip,arc_ultimate,17,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9948180026756592,0.03874901381310561,0.0,1.0,0.0,0.7699280314700528
reward_flip,arc_ultimate,18,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9950166235531779,0.038037528564748305,0.0,1.0,0.0,0.7674586917951037
reward_flip,arc_ultimate,19,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.994910688302998,0.038578959301919756,0.0,1.0,0.0,0.7720078060054959
reward_flip,arc_ultimate,20,0.0,0.0,0.0,0.0,0.0,1.027051461424721,0.9948108790065444,0.03891581098525666,0.0,1.0,0.0,0.7714349696946801
reward_flip,arc_v2_hier,1,4.0,0.04,0.1274823260497231,1.3312499999999998,0.8787878787878788,0.3920491138924421,0.993208431769743,0.04292865331969094,0.0,1.0,0.0,0.7867043098712541
reward_flip,arc_v2_hier,2,2.0,0.02,0.12667430751026953,1.40625,0.9393939393939394,0.39067636617845103,0.994357212776945,0.04053880237152875,0.0,1.0,0.0,0.7903982935053163
reward_flip,arc_v2_hier,3,5.0,0.05,0.12898430499131508,1.40625,0.8686868686868687,0.3913277016504442,0.9944961353196071,0.03989960155076777,0.0,1.0,0.0,0.7861619754083693
reward_flip,arc_v2_hier,4,4.0,0.04,0.12824950428079784,1.3781249999999998,0.9191919191919192,0.39227443798720746,0.9941451545158081,0.040731020643059744,0.0,1.0,0.0,0.785641619439301
reward_flip,arc_v2_hier,5,5.0,0.05,0.12195474300836673,1.40625,0.9494949494949495,0.38975976470567664,0.9943541731224623,0.04056058195204689,0.0,1.0,0.0,0.7906975493426174
reward_flip,arc_v2_hier,6,4.0,0.04,0.1307275504806874,1.1640625,0.8888888888888888,0.38912307643608746,0.9944149049115868,0.040384427477107604,0.0,1.0,0.0,0.7861558073602437
reward_flip,arc_v2_hier,7,3.0,0.03,0.13272799059579188,1.3875000000000002,0.898989898989899,0.3878566006333122,0.9941627504612033,0.040915479126218755,0.0,1.0,0.0,0.7807369349059606
reward_flip,arc_v2_hier,8,4.0,0.04,0.13043855534635096,1.3875000000000002,0.9292929292929293,0.39077134376624356,0.9943735153584023,0.04013820274514086,0.0,1.0,0.0,0.7801127746191192
reward_flip,arc_v2_hier,9,3.0,0.03,0.11937440824838375,1.396875,0.797979797979798,0.38733898474422424,0.9943462608657864,0.04033145786986832,0.0,1.0,0.0,0.7828361891324753
reward_flip,arc_v2_hier,10,7.0,0.07,0.12524386223440542,1.396875,0.9393939393939394,0.39089733626104045,0.9941423840506138,0.041152145880370306,0.0,1.0,0.0,0.7913021296228169
reward_flip,arc_v2_hier,11,4.0,0.04,0.12349108701233669,1.3781249999999998,0.9797979797979798,0.39045502373184654,0.9940444150118578,0.04126382592827513,0.0,1.0,0.0,0.7861162663647805
reward_flip,arc_v2_hier,12,3.0,0.03,0.1302038530475832,1.40625,0.8686868686868687,0.3880463400652222,0.9944589573907393,0.04016034807949997,0.0,1.0,0.0,0.7811211781780354
reward_flip,arc_v2_hier,13,5.0,0.05,0.12147097598733336,1.3875000000000002,0.98989898989899,0.3885215153006429,0.9941788379199977,0.04085028213507519,0.0,1.0,0.0,0.7846768655453797
reward_flip,arc_v2_hier,14,3.0,0.03,0.13104992108666758,1.3781249999999998,0.8585858585858586,0.3895641070408992,0.9942214195197515,0.04052654810472783,0.0,1.0,0.0,0.7837975465872937
reward_flip,arc_v2_hier,15,5.0,0.05,0.1235198329247098,1.40625,0.98989898989899,0.3929228765974293,0.9940734505020854,0.04148869817752445,0.0,1.0,0.0,0.7959991009595534
reward_flip,arc_v2_hier,16,5.0,0.05,0.12286863720000529,1.396875,0.9494949494949495,0.3899862029317447,0.994363908186035,0.040406042909559174,0.0,1.0,0.0,0.7819682417143308
reward_flip,arc_v2_hier,17,4.0,0.04,0.12750546993095224,1.396875,0.8888888888888888,0.3899813482519339,0.9941855712856091,0.04108706172773689,0.0,1.0,0.0,0.7914780146831255
reward_flip,arc_v2_hier,18,4.0,0.04,0.1392229728324469,1.36875,0.9292929292929293,0.39105679527842613,0.9940870689321709,0.04086567046143486,0.0,1.0,0.0,0.7841246693356634
reward_flip,arc_v2_hier,19,5.0,0.05,0.11988155743841078,1.3781249999999998,0.98989898989899,0.38832708288383494,0.9940449923368375,0.04127474968501591,0.0,1.0,0.0,0.7833587429245714
reward_flip,arc_v2_hier,20,7.0,0.07,0.12170788450243741,1.3875000000000002,0.9696969696969697,0.3884982477055945,0.9940236656448235,0.041583180816451744,0.0,1.0,0.0,0.7903974503582131
reward_flip,arc_v2_lqi,1,0.0,0.0,0.0,0.0,0.0,0.7891560244691476,0.990452105222315,0.04613664596697115,0.0,1.0,0.0,0.8302554391984727
reward_flip,arc_v2_lqi,2,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9906182634484733,0.04597712302509691,0.0,1.0,0.0,0.8352961310971767
reward_flip,arc_v2_lqi,3,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9907254330207589,0.04536435343127005,0.0,1.0,0.0,0.8220811814180138
reward_flip,arc_v2_lqi,4,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.990735100619981,0.04529858646119314,0.0,1.0,0.0,0.8166623948378454
reward_flip,arc_v2_lqi,5,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9906216548180327,0.04598069758440507,0.0,1.0,0.0,0.8306296179340553
reward_flip,arc_v2_lqi,6,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.990643445387543,0.04582880113686768,0.0,1.0,0.0,0.8281751296575164
reward_flip,arc_v2_lqi,7,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9906580237229654,0.04562109804747953,0.0,1.0,0.0,0.8283077897986284
reward_flip,arc_v2_lqi,8,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.990761298020659,0.04515601397892698,0.0,1.0,0.0,0.805402750089192
reward_flip,arc_v2_lqi,9,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9907265172311883,0.045359555796773546,0.0,1.0,0.0,0.8279515334266828
reward_flip,arc_v2_lqi,10,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9906217723792888,0.04590460979203592,0.0,1.0,0.0,0.8284560180386631
reward_flip,arc_v2_lqi,11,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9906150062266057,0.0458836795920761,0.0,1.0,0.0,0.830091471038711
reward_flip,arc_v2_lqi,12,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9906830316770133,0.04560887339254399,0.0,1.0,0.0,0.8219846462242657
reward_flip,arc_v2_lqi,13,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9907101528315316,0.04545021807175254,0.0,1.0,0.0,0.835385676335113
reward_flip,arc_v2_lqi,14,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9907039872627514,0.045383793330089676,0.0,1.0,0.0,0.824559871379082
reward_flip,arc_v2_lqi,15,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9904743338324533,0.04653195141018541,0.0,1.0,0.0,0.8298145084934891
reward_flip,arc_v2_lqi,16,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9906892049849827,0.045495708002417305,0.0,1.0,0.0,0.8214739805938821
reward_flip,arc_v2_lqi,17,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9905791037018485,0.046079494963156796,0.0,1.0,0.0,0.8303415047171366
reward_flip,arc_v2_lqi,18,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9907314976235803,0.0452988120694018,0.0,1.0,0.0,0.8193623060880126
reward_flip,arc_v2_lqi,19,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9906266736982854,0.04584870797097069,0.0,1.0,0.0,0.8350767077453286
reward_flip,arc_v2_lqi,20,0.0,0.0,0.0,0.0,0.0,0.7834802872449738,0.9905717817593003,0.04619912288596224,0.0,1.0,0.0,0.83514171437558
reward_flip,arc_v3_meta,1,0.0,0.0,0.07852434379371065,0.0,0.0,0.3532000007661913,0.9928654186226087,0.04290889678251513,0.0,1.0,0.0,0.7880019084172085
reward_flip,arc_v3_meta,2,0.0,0.0,0.08054460646216988,0.0,0.0,0.3536017476687551,0.9927497614989058,0.04343737228537084,0.0,1.0,0.0,0.7925561262714524
reward_flip,arc_v3_meta,3,0.0,0.0,0.08180846468408465,0.0,0.0,0.3542630863835824,0.9929075471733503,0.04275011033460465,0.0,1.0,0.0,0.7883292345875559
reward_flip,arc_v3_meta,4,0.0,0.0,0.07889714614566767,0.0,0.0,0.35465792573345023,0.9929339439722293,0.0426721830493576,0.0,1.0,0.0,0.7876926200858326
reward_flip,arc_v3_meta,5,0.0,0.0,0.07497692597391714,0.0,0.0,0.3531132397043897,0.9927602433856706,0.0434533135443758,0.0,1.0,0.0,0.7928851595481317
reward_flip,arc_v3_meta,6,0.0,0.0,0.07982462423075742,0.0,0.0,0.3530257131358434,0.9928429559756345,0.04322751161405798,0.0,1.0,0.0,0.7883736921439042
reward_flip,arc_v3_meta,7,0.0,0.0,0.08060987422098354,0.0,0.0,0.3520086436396389,0.9928811884470434,0.04298029024865252,0.0,1.0,0.0,0.7828888302918954
reward_flip,arc_v3_meta,8,0.0,0.0,0.0812298860435503,0.0,0.0,0.353978324386662,0.9929828646733683,0.04251424606928689,0.0,1.0,0.0,0.7823123141343774
reward_flip,arc_v3_meta,9,0.0,0.0,0.07525771685974203,0.0,0.0,0.3519429828820486,0.9929299727404025,0.04273090027736125,0.0,1.0,0.0,0.7849686662451778
reward_flip,arc_v3_meta,10,0.0,0.0,0.07684144104274537,0.0,0.0,0.35385649958263243,0.9927486437215405,0.04336507616962328,0.0,1.0,0.0,0.7933329269045732
reward_flip,arc_v3_meta,11,0.0,0.0,0.07476872423372383,0.0,0.0,0.3530822827840761,0.9928074912378438,0.0432763919082245,0.0,1.0,0.0,0.7882036319356286
reward_flip,arc_v3_meta,12,0.0,0.0,0.08256479309576947,0.0,0.0,0.35223483767837044,0.9929008355989565,0.04299271873754654,0.0,1.0,0.0,0.7833848332127304
reward_flip,arc_v3_meta,13,0.0,0.0,0.07519191442656403,0.0,0.0,0.3521343523537651,0.9929137761683149,0.04283158123548468,0.0,1.0,0.0,0.7867665757618156
reward_flip,arc_v3_meta,14,0.0,0.0,0.0789443935220503,0.0,0.0,0.3526595287933741,0.9929099420954575,0.0427466401695528,0.0,1.0,0.0,0.7859223330306376
reward_flip,arc_v3_meta,15,0.0,0.0,0.07551736358924299,0.0,0.0,0.3548682466837385,0.9925647204934934,0.044026232538033255,0.0,1.0,0.0,0.7980818437118171
reward_flip,arc_v3_meta,16,0.0,0.0,0.07516184679812266,0.0,0.0,0.3528777962345536,0.9928976348082605,0.04286088138699894,0.0,1.0,0.0,0.7841302543808143
reward_flip,arc_v3_meta,17,0.0,0.0,0.07888004120806913,0.0,0.0,0.3534537413563904,0.9927244331035137,0.0435245170030206,0.0,1.0,0.0,0.7935617131926258
reward_flip,arc_v3_meta,18,0.0,0.0,0.08727994771474423,0.0,0.0,0.35362580302807495,0.9929210513030808,0.042675405266351,0.0,1.0,0.0,0.7861299096216167
reward_flip,arc_v3_meta,19,0.0,0.0,0.07461238967604511,0.0,0.0,0.351590275516499,0.9928451837625415,0.04323150821370503,0.0,1.0,0.0,0.7855144550331876
reward_flip,arc_v3_meta,20,0.0,0.0,0.07846451927314269,0.0,0.0,0.3522620591065508,0.9927016028974596,0.04368029015754168,0.0,1.0,0.0,0.7924534261179821
reward_flip,arc_v3_pid_meta,1,2.0,0.02,0.11651214643261043,0.0,0.0,1.2567229433874458,0.9784886632572585,0.057826414812454444,0.0,1.0,0.0,0.8915240456998916
reward_flip,arc_v3_pid_meta,2,1.0,0.01,0.11652199594535739,0.0,0.0,1.2575388924312967,0.978056445029722,0.05861783190209983,0.0,1.0,0.0,0.8935614651930723
reward_flip,arc_v3_pid_meta,3,3.0,0.03,0.11798281623842088,0.0,0.0,1.2581427045675826,0.9781913405986827,0.05798220811496225,0.0,1.0,0.0,0.8905431434814025
reward_flip,arc_v3_pid_meta,4,1.0,0.01,0.11702140310184317,0.0,0.0,1.258506524298614,0.9783479615650643,0.057915051927228574,0.0,1.0,0.0,0.8888155370399295
reward_flip,arc_v3_pid_meta,5,1.0,0.01,0.1113028445642339,0.0,0.0,1.2570816757241823,0.9783752555716718,0.05858609061913489,0.0,1.0,0.0,0.8922529565323902
reward_flip,arc_v3_pid_meta,6,2.0,0.02,0.11904622155066524,0.0,0.0,1.257007548864502,0.9784025413514952,0.058234102421057705,0.0,1.0,0.0,0.8913159110662818
reward_flip,arc_v3_pid_meta,7,2.0,0.02,0.12069005983581149,0.0,0.0,1.2560614181798626,0.9786109932142381,0.05781252399373917,0.0,1.0,0.0,0.889902011809684
reward_flip,arc_v3_pid_meta,8,2.0,0.02,0.1191308355513544,0.0,0.0,1.2579001489677586,0.9789468116211519,0.05732385952149396,0.0,1.0,0.0,0.8851289255572796
reward_flip,arc_v3_pid_meta,9,2.0,0.02,0.11234302650538464,0.0,0.0,1.2559935502712092,0.9787679928648216,0.05763737972958334,0.0,1.0,0.0,0.890280514575192
reward_flip,arc_v3_pid_meta,10,2.0,0.02,0.11541055801289857,0.0,0.0,1.257768110530543,0.9781544406389303,0.058656967060351145,0.0,1.0,0.0,0.8922487091531371
reward_flip,arc_v3_pid_meta,11,1.0,0.01,0.1122635589619666,0.0,0.0,1.2570319473429628,0.9783656446241255,0.05828984344950834,0.0,1.0,0.0,0.8912756855463907
reward_flip,arc_v3_pid_meta,12,2.0,0.02,0.11877581538457938,0.0,0.0,1.2562356696636798,0.9787968346671428,0.05774734824204315,0.0,1.0,0.0,0.8886819056189261
reward_flip,arc_v3_pid_meta,13,2.0,0.02,0.11176300623867164,0.0,0.0,1.256151034412594,0.9786105212870982,0.057833296188893185,0.0,1.0,0.0,0.8917201897422947
reward_flip,arc_v3_pid_meta,14,2.0,0.02,0.11930739366612875,0.0,0.0,1.2567028189296667,0.9785501342173504,0.05775194757868949,0.0,1.0,0.0,0.8902199330582707
reward_flip,arc_v3_pid_meta,15,2.0,0.02,0.11260993904285499,0.0,0.0,1.2587322176509024,0.9778074770752587,0.059412224174021915,0.0,1.0,0.0,0.893407336441419
reward_flip,arc_v3_pid_meta,16,2.0,0.02,0.11199250899068769,0.0,0.0,1.2569102036543718,0.9786147898164005,0.05776723041776527,0.0,1.0,0.0,0.8887685615193507
reward_flip,arc_v3_pid_meta,17,2.0,0.02,0.11662523624897447,0.0,0.0,1.2573530983809087,0.9783262279682738,0.05872432901441183,0.0,1.0,0.0,0.892589971447973
reward_flip,arc_v3_pid_meta,18,2.0,0.02,0.12747591027975458,0.0,0.0,1.2575064868960788,0.978660916465501,0.05770289876407606,0.0,1.0,0.0,0.8887852473487309
reward_flip,arc_v3_pid_meta,19,3.0,0.03,0.10955733660872724,0.0,0.0,1.2556327520889188,0.9786076872365992,0.05806130808237662,0.0,1.0,0.0,0.8919184697279172
reward_flip,arc_v3_pid_meta,20,2.0,0.02,0.114676051862594,0.0,0.0,1.2562773757773107,0.9783297586337525,0.058686835959466686,0.0,1.0,0.0,0.8932321406556873
reward_flip,arc_v3_lqr_meta,1,1.0,0.01,0.1085282724114266,1.40625,1.0,0.6233296950702789,0.9935426732526533,0.0421266461770526,0.0,1.0,0.0,0.800020462874032
reward_flip,arc_v3_lqr_meta,2,100.0,1.0,0.1446072662334189,1.40625,1.0,0.5577006262695228,0.9871211229246152,0.04474230317052505,0.00448090462067342,0.9926106965379345,0.0,0.7816769417940581
reward_flip,arc_v3_lqr_meta,3,100.0,1.0,0.18100712162149735,1.40625,1.0,0.5147573495893056,0.9371296730553637,0.03956644601633757,0.011731922301248194,0.996250742022528,0.0,0.7850822856498877
reward_flip,arc_v3_lqr_meta,4,100.0,1.0,0.21047527093658225,1.40625,1.0,0.48846683475119324,0.8586330640391571,0.0324760477996643,0.01168258473173007,0.9539866043941707,0.0,0.7884720858850685
reward_flip,arc_v3_lqr_meta,5,100.0,1.0,0.21868788506967096,1.40625,1.0,0.478718072251428,0.837031907214499,0.027529488113161683,0.0019673317232531736,0.9781307090315106,0.0,0.796278014008631
reward_flip,arc_v3_lqr_meta,6,100.0,1.0,0.2302951121150406,1.40625,1.0,0.4786643406894721,0.8371346441559121,0.027345577614692966,0.002350911390403078,0.9808058551781662,0.0,0.7917306989042339
reward_flip,arc_v3_lqr_meta,7,100.0,1.0,0.23197322157892142,1.40625,1.0,0.47620619531535224,0.8376272467433864,0.027306386459421454,0.002189329461079611,0.9790657722295099,0.0,0.7863553158709262
reward_flip,arc_v3_lqr_meta,8,100.0,1.0,0.23243457197593143,1.40625,1.0,0.48062441039068593,0.8367714952428846,0.02727183458656131,0.002086698529515687,0.9760980357568909,0.0,0.785924785065309
reward_flip,arc_v3_lqr_meta,9,100.0,1.0,0.2220791648593372,1.40625,1.0,0.47605620650205394,0.8377264378384881,0.02714802692837553,0.001668758802821474,0.9796118196289691,0.0,0.7884826335863164
reward_flip,arc_v3_lqr_meta,10,100.0,1.0,0.22487768560529253,1.40625,1.0,0.48041526502347665,0.836709091986054,0.02724977861019101,0.0015605939173179712,0.9793240890788754,0.0,0.7966908154382112
reward_flip,arc_v3_lqr_meta,11,100.0,1.0,0.22121636255760135,1.40625,1.0,0.4784539993040597,0.8370830332215322,0.027415746530695173,0.0020763662579931924,0.9786604361602903,0.0,0.7916889973033616
reward_flip,arc_v3_lqr_meta,12,100.0,1.0,0.22618079679614966,1.40625,1.0,0.47659625597319416,0.8375260239353992,0.027514328926573278,0.0019309221521345275,0.9769907349046557,0.0,0.7869481153332686
reward_flip,arc_v3_lqr_meta,13,100.0,1.0,0.21526319011695938,1.40625,1.0,0.47617153649006727,0.83766651774081,0.02720868323427393,0.002332640556228211,0.9780086444347734,0.0,0.7901227901108665
reward_flip,arc_v3_lqr_meta,14,100.0,1.0,0.23311790595464887,1.40625,1.0,0.47801463265493255,0.8373288607964298,0.02699440369197157,0.001846142438910666,0.9803076084072131,0.0,0.7893446945430009
reward_flip,arc_v3_lqr_meta,15,100.0,1.0,0.22065902909059454,1.415625,1.0,0.4827815722710767,0.8360655893695416,0.02748816421854958,0.0019628206025138813,0.9794400871017895,0.0,0.8013501453222336
reward_flip,arc_v3_lqr_meta,16,100.0,1.0,0.2205686471027981,1.40625,1.0,0.4785738699882871,0.8372276673360025,0.0272767052770281,0.002424295973427045,0.978585650047927,0.0,0.7876542545081209
reward_flip,arc_v3_lqr_meta,17,100.0,1.0,0.22648113833742856,1.40625,1.0,0.47908796285166605,0.8369053433447251,0.02743285468951839,0.0017745435826022492,0.9802950213784168,0.0,0.7969244313987076
reward_flip,arc_v3_lqr_meta,18,100.0,1.0,0.24070093748544108,1.40625,1.0,0.47955448052529803,0.8370260006389802,0.027084799195562274,0.0020696723730263262,0.9790731687130243,0.0,0.7896462550521879
reward_flip,arc_v3_lqr_meta,19,100.0,1.0,0.2165796503012456,1.40625,1.0,0.4750170901221852,0.8378020533186588,0.02743935014793436,0.0017337199232278914,0.9795472870725768,0.0,0.7889289115032998
reward_flip,arc_v3_lqr_meta,20,100.0,1.0,0.2220205819470864,1.40625,1.0,0.4766776512691221,0.8373900634784593,0.02771283201726743,0.0019019394692329217,0.9785407633772708,0.0,0.795967065945018
reward_flip,arc_robust,1,0.0,0.0,0.04727658507364374,0.0,0.0,0.7746853239606241,0.9953442755508706,0.03679670507933939,0.0,1.0,0.0,0.666795301041399
reward_flip,arc_robust,2,0.0,0.0,0.04724878524108811,0.0,0.0,0.7426073357893951,0.9936553988300011,0.04177226176440546,0.0,1.0,0.0,0.7303452059977613
reward_flip,arc_robust,3,0.0,0.0,0.04874876709468201,0.0,0.0,0.7430532701071919,0.9937738290623574,0.04112662313863449,0.0,1.0,0.0,0.7245564148938372
reward_flip,arc_robust,4,0.0,0.0,0.04797852132218039,0.0,0.0,0.7433090649129322,0.99378551823877,0.04105722062614306,0.0,1.0,0.0,0.7233299231916551
reward_flip,arc_robust,5,0.0,0.0,0.042203052226697846,0.0,0.0,0.7422896149890977,0.9936576593448476,0.04178952269466164,0.0,1.0,0.0,0.7281529878704888
reward_flip,arc_robust,6,0.0,0.0,0.05034769720975674,0.0,0.0,0.7422837034433976,0.993689776100895,0.04161112737388532,0.0,1.0,0.0,0.7249360820829298
reward_flip,arc_robust,7,0.0,0.0,0.052135420117188414,0.0,0.0,0.7416834374719852,0.9937048894622865,0.041363783552970004,0.0,1.0,0.0,0.7177261190990845
reward_flip,arc_robust,8,0.0,0.0,0.05037732916098825,0.0,0.0,0.7431433756473937,0.9938133250072656,0.040904846731349295,0.0,1.0,0.0,0.7097961285868184
reward_flip,arc_robust,9,0.0,0.0,0.043401875767214104,0.0,0.0,0.7416389825297942,0.9937789243556099,0.04111278054612711,0.0,1.0,0.0,0.7180771975018151
reward_flip,arc_robust,10,0.0,0.0,0.046602136054890275,0.0,0.0,0.7427069500788563,0.9936537280124357,0.041692261641768626,0.0,1.0,0.0,0.7290330606705724
reward_flip,arc_robust,11,0.0,0.0,0.04331364963637585,0.0,0.0,0.7422887197170139,0.9936600645680784,0.041647608021390725,0.0,1.0,0.0,0.7231665136461476
reward_flip,arc_robust,12,0.0,0.0,0.04962220265288464,0.0,0.0,0.7418949679692437,0.9937339194124288,0.04138075021429262,0.0,1.0,0.0,0.7148393801100844
reward_flip,arc_robust,13,0.0,0.0,0.04255916484077282,0.0,0.0,0.7416348340010976,0.9937592456616556,0.04121698794585092,0.0,1.0,0.0,0.7243571832885212
reward_flip,arc_robust,14,0.0,0.0,0.05077987464598932,0.0,0.0,0.742144601338656,0.9937552383360471,0.04111702759078805,0.0,1.0,0.0,0.7195511318986583
reward_flip,arc_robust,15,0.0,0.0,0.043455466381001395,0.0,0.0,0.7433298603386362,0.9935531072827141,0.04225613623116712,0.0,1.0,0.0,0.7338222536967087
reward_flip,arc_robust,16,0.0,0.0,0.04299236076495394,0.0,0.0,0.7423450327180925,0.9937391395097755,0.04124186372017133,0.0,1.0,0.0,0.7185254289679268
reward_flip,arc_robust,17,0.0,0.0,0.04757968948863589,0.0,0.0,0.7423984166788741,0.9936107891054056,0.0418600055422778,0.0,1.0,0.0,0.7281699464806788
reward_flip,arc_robust,18,0.0,0.0,0.05889090104862582,0.0,0.0,0.7427070648952081,0.9937799230056165,0.04104820579922575,0.0,1.0,0.0,0.7185300368280758
reward_flip,arc_robust,19,0.0,0.0,0.04024150020874451,0.0,0.0,0.7413334670509271,0.993675072812961,0.04160954676946281,0.0,1.0,0.0,0.7207341629725029
reward_flip,arc_robust,20,0.0,0.0,0.04557186467816243,0.0,0.0,0.7417695938341893,0.9936072976336098,0.041995966733043046,0.0,1.0,0.0,0.7281832881187187
reward_flip,arc_adaptive,1,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9980003332463327,0.02167674728614283,0.0,1.0,0.0,0.7861773821790907
reward_flip,arc_adaptive,2,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9979484795801016,0.02221600657705574,0.0,1.0,0.0,0.7893646174243023
reward_flip,arc_adaptive,3,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9980117379500104,0.02170699276837254,0.0,1.0,0.0,0.7860084767708684
reward_flip,arc_adaptive,4,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9980104186173131,0.021708683692317307,0.0,1.0,0.0,0.7822851389761217
reward_flip,arc_adaptive,5,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.997942864420934,0.022057969577077497,0.0,1.0,0.0,0.7865791787609656
reward_flip,arc_adaptive,6,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9979417477308641,0.022147389339064433,0.0,1.0,0.0,0.7866032531636733
reward_flip,arc_adaptive,7,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9979854078233628,0.021807637135184077,0.0,1.0,0.0,0.784947946267081
reward_flip,arc_adaptive,8,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9980273678283069,0.02166993744494376,0.0,1.0,0.0,0.7759116867972344
reward_flip,arc_adaptive,9,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.997999747650477,0.021850124397457944,0.0,1.0,0.0,0.7856331951375852
reward_flip,arc_adaptive,10,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.997961518911675,0.021988565733679327,0.0,1.0,0.0,0.7867927372511709
reward_flip,arc_adaptive,11,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9979546684643099,0.0219435079521269,0.0,1.0,0.0,0.7859726155199839
reward_flip,arc_adaptive,12,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9979673359875353,0.021925652467347883,0.0,1.0,0.0,0.7819242624481643
reward_flip,arc_adaptive,13,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9979908354120465,0.021762148527468887,0.0,1.0,0.0,0.7880818852484489
reward_flip,arc_adaptive,14,0.0,0.0,0.0,0.0,0.0,1.5869793625115018,0.9980100531225364,0.021641594360014116,0.0,1.0,0.0,0.7852644165041773
